branch,city,mchnt_cd,mchnt_nm,type1,scene,cnt,trans,discnt,utrans,user
新疆,乌鲁木齐市,QRC000001545200,乌市利安铁路局营业厅(*利斌),主扫,零售,3763,7526.0,3763,1502.0,3763
新疆,乌鲁木齐市,105001458129498,中国铁路乌鲁木齐局乌鲁木齐机务段,被扫,食堂,1610,5382.0,120,16.0,1102
新疆,乌鲁木齐市,105001458129512,中国铁路乌鲁木齐局乌鲁木齐西车辆段,被扫,食堂,1286,4312.0,178,13.0,849
新疆,乌鲁木齐市,898650182200049,新疆医科大学,被扫,校园,898,14872.0,31,59.0,695
新疆,乌鲁木齐市,105001458129509,中国铁路乌鲁木齐局乌鲁木齐车辆段,被扫,食堂,796,2700.0,73,12.0,558
新疆,乌鲁木齐市,105001658121704,中国铁路乌鲁木齐局工务机械段,被扫,食堂,763,2515.0,93,26.0,557
新疆,乌鲁木齐市,105002058125991,中铁乌局集团有限公司瑞豪酒店职工食堂,被扫,餐饮,599,1876.0,60,3.0,420
新疆,乌鲁木齐市,105001458129433,中国铁路乌鲁木齐局集团有限公司乌鲁木齐站,被扫,食堂,579,1940.0,36,22.0,455
新疆,乌鲁木齐市,105001658128312,中国铁路乌鲁木齐局阿拉山口站职工食堂,被扫,食堂,491,1626.0,49,2.0,289
新疆,乌鲁木齐市,105001458129422,中国铁路乌鲁木齐局乌鲁木齐西站,被扫,食堂,437,1450.0,43,3.0,313
新疆,乌鲁木齐市,105001458129489,中国铁路乌鲁木齐局乌鲁木齐货运中心,被扫,食堂,382,1232.0,54,3.0,247
新疆,乌鲁木齐市,105001458129461,中国铁路乌鲁木齐局乌鲁木齐客运段,被扫,食堂,360,1098.0,54,3.0,247
新疆,乌鲁木齐市,105001458129513,中国铁路乌鲁木齐局乌鲁木齐房产公寓段,被扫,食堂,351,1208.0,47,7.0,271
新疆,乌鲁木齐市,105001458129447,中国铁路乌鲁木齐局乌鲁木齐电务段,被扫,食堂,343,1120.0,51,6.0,235
新疆,乌鲁木齐市,105001458129488,中国铁路乌鲁木齐局乌鲁木齐供电段,被扫,食堂,292,932.0,34,3.0,191
新疆,乌鲁木齐市,105001658121695,中国铁路乌鲁木齐局集团有限公司高铁维修段,被扫,食堂,275,930.0,17,2.0,188
新疆,乌鲁木齐市,105001458129443,中铁乌鲁木齐局集团有限公司乌市工务段食堂,被扫,食堂,257,874.0,43,2.0,178
新疆,乌鲁木齐市,898650154111154,新疆好家乡超市有限公司,被扫,零售,238,19979.0,230,90.0,221
新疆,乌鲁木齐市,898650154111056,新疆好家乡超市有限公司乌鲁木齐世贸广场店,被扫,零售,238,19889.0,217,92.0,224
新疆,乌鲁木齐市,QRA881354110UV9,新疆柏菲特顶红商贸有限公司,被扫,零售,238,8843.0,183,93.0,174
新疆,乌鲁木齐市,301650154119997,新疆七一酱园综合购物有限公司,被扫,零售,200,13932.0,189,101.0,190
新疆,乌鲁木齐市,105001458129515,中国铁路乌鲁木齐局职工教育培训基地,被扫,食堂,194,626.0,23,4.0,128
新疆,乌鲁木齐市,898650154111333,新疆友好百盛商业发展有限公司超市,被扫,零售,181,11804.0,171,67.0,172
新疆,乌鲁木齐市,898650154111353,乌鲁木齐东方爱家超市有限公司,被扫,零售,174,15959.0,165,332.0,167
新疆,乌鲁木齐市,105001458129457,中国铁路乌鲁木齐局乌鲁木齐通信段,被扫,食堂,167,538.0,20,1.0,115
新疆,乌鲁木齐市,898650154111340,新疆好家乡超市股份有限公司乌鲁木齐幸福店,被扫,零售,163,14106.0,150,59.0,154
新疆,乌鲁木齐市,898650154111334,新疆好家乡超市有限公司乌鲁木齐鲤鱼山店,被扫,零售,151,14014.0,135,56.0,139
新疆,乌鲁木齐市,898650154111349,新疆爱家超市集团乌鲁木齐南门分公司,被扫,零售,150,10916.0,139,263.0,141
新疆,乌鲁木齐市,898650154111124,新疆友好（集团）股份有限公司友好商场,被扫,零售,145,12898.0,83,33.0,134
新疆,乌鲁木齐市,898650154111192,新疆好家乡超市有限公司乌鲁木齐七一店,被扫,零售,137,8630.0,124,57.0,133
新疆,乌鲁木齐市,105001658129148,中国铁路乌鲁木齐局乌鲁木齐车务段,被扫,食堂,128,382.0,27,1.0,85
新疆,乌鲁木齐市,898650154111356,乌鲁木齐北方爱家超市有限公司,被扫,零售,128,15031.0,124,51.0,125
新疆,乌鲁木齐市,898650189991456,中国农业发展银行区分行职工教育培训中心,被扫,食堂,118,495.0,3,0.0,74
新疆,乌鲁木齐市,898650154111181,新疆友好（集团）股份有限公司天山百货大楼,被扫,零售,115,11160.0,77,29.0,109
新疆,乌鲁木齐市,898650189991461,新疆兴成智合信息科技有限公司,主扫,餐饮,112,2352.0,0,0.0,112
新疆,乌鲁木齐市,944893341310002,阿合奇县奇通公交有限公司,被扫,公交地铁,109,109.0,4,0.0,61
新疆,乌鲁木齐市,898654041110035,霍尔果斯金边旅游开发有限公司（公交）,被扫,公交地铁,101,202.0,6,0.0,67
新疆,乌鲁木齐市,301650154119978,友好石河子友好时尚购物中心（超市）,被扫,零售,91,11762.0,1,0.0,90
新疆,乌鲁木齐市,898650154111140,新疆友好友好时尚购物中心钱塘江路店,被扫,零售,77,7536.0,40,15.0,73
新疆,乌鲁木齐市,547881055411001,中石油新疆销售有限公司乌鲁木齐分公司,被扫,其他,77,20169.0,16,14.0,77
新疆,乌鲁木齐市,898650154111136,友好时尚购物城超市,被扫,零售,76,9471.0,48,27.0,67
新疆,乌鲁木齐市,UMS659000338013,石河子市烟酒饮料干果店,主扫,零售,74,338.0,74,28.0,52
新疆,乌鲁木齐市,301650153119988,新疆友好(集团)石河子友好时尚购物中心,被扫,零售,73,19485.0,0,0.0,72
新疆,乌鲁木齐市,102881054110504,新疆华润万家生活超市有限公司乌鲁木齐喀什,被扫,零售,69,9906.0,64,58.0,65
新疆,乌鲁木齐市,898650154111352,新疆爱家超市集团有限公司天津路分公司,被扫,零售,69,7850.0,69,86.0,66
新疆,乌鲁木齐市,113650154110011,乌鲁木齐昊美尚品企业管理服,被扫,零售,67,5509.0,65,26.0,64
新疆,乌鲁木齐市,898650154111388,新疆友好(集团)友好超市北门,被扫,零售,65,2925.0,59,23.0,63
新疆,乌鲁木齐市,UMS659000295615,胡桂平商店（京东便利店）,主扫,零售,64,5219.0,63,23.0,54
新疆,乌鲁木齐市,QRA881555410FG5,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,62,16093.0,62,112.0,61
新疆,乌鲁木齐市,898650154111381,新疆友好(集团)友好时尚购物中心长春路店,被扫,零售,62,9439.0,32,14.0,58
新疆,乌鲁木齐市,UMS659000485332,和盛祥,主扫,零售,61,221.0,60,23.0,39
新疆,乌鲁木齐市,QRA881555410FGV,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,60,15672.0,59,112.0,59
新疆,乌鲁木齐市,898650154111357,新疆爱家超市集团有限公司米东分公司,被扫,零售,59,12354.0,59,230.0,56
新疆,乌鲁木齐市,944881065130001,新疆凯迪物业服务有限公司（职工食堂）,被扫,餐饮,59,751.0,54,22.0,53
新疆,乌鲁木齐市,898654041110006,尼勒克县客运服务中心,被扫,公交地铁,58,116.0,2,0.0,41
新疆,乌鲁木齐市,898650175230004,银联机场一元停车服务（新疆乌鲁木齐机场）,被扫,其他,57,592.0,6,1.0,52
新疆,乌鲁木齐市,102881054110505,新疆华润万家生活超市有限公司乌鲁木齐河北,被扫,零售,56,5010.0,54,45.0,53
新疆,乌鲁木齐市,QRA8815554107Q5,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,51,13790.0,51,256.0,50
新疆,乌鲁木齐市,QRA8815554107PW,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,50,11800.0,49,375.0,49
新疆,乌鲁木齐市,898650153115057,乌鲁木齐汇嘉时代百货有限公司,被扫,零售,50,4077.0,18,26.0,50
新疆,乌鲁木齐市,UMS659000327340,佳惠福便利店,主扫,零售,50,191.0,50,17.0,26
新疆,乌鲁木齐市,QRA881553310FGP,高新区(新市区)石油新村社区蔬菜副食品直销,主扫,零售,47,762.0,43,15.0,43
新疆,乌鲁木齐市,301650154119992,新疆友好城市奥莱（超市）,被扫,零售,46,2869.0,40,16.0,45
新疆,乌鲁木齐市,UMS659000337237,喜来顺商行,主扫,零售,45,142.0,45,21.0,25
新疆,乌鲁木齐市,QRA881555410FGF,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,41,9314.0,37,132.0,37
新疆,乌鲁木齐市,898650154111868,新疆八点半250澳龙广场店,被扫,零售,39,514.0,35,13.0,35
新疆,乌鲁木齐市,831881353110034,乌鲁木齐市天山区家好超市,被扫,零售,38,1113.0,15,8.0,37
新疆,乌鲁木齐市,898650154112051,新疆八点半328光明一店,被扫,零售,37,467.0,32,12.0,36
新疆,乌鲁木齐市,898650154111623,新疆每日集团有限公司249优诗美地店,被扫,零售,36,692.0,33,12.0,33
新疆,乌鲁木齐市,QRA881555410FHA,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,35,8922.0,33,101.0,34
新疆,乌鲁木齐市,QRA881555410FG2,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,35,8327.0,35,221.0,35
新疆,乌鲁木齐市,UMS659000303145,石河子市今磨房食品店,主扫,零售,35,70.0,35,12.0,18
新疆,乌鲁木齐市,UMS659000324939,石河子市好邻居平价自选商店,主扫,零售,35,491.0,35,42.0,23
新疆,乌鲁木齐市,QRA881555410FGB,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,35,9475.0,35,73.0,35
新疆,乌鲁木齐市,QRA881555410FH4,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,34,9027.0,32,190.0,33
新疆,乌鲁木齐市,898650154110928,新疆友好集团乌鲁木齐友好超市嘉和园店,被扫,零售,34,1697.0,33,12.0,34
新疆,乌鲁木齐市,QRA881555410FFW,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,34,9069.0,31,308.0,31
新疆,乌鲁木齐市,898654053992975,伊犁玖便利009公园大地,被扫,零售,34,1414.0,28,11.0,26
新疆,乌鲁木齐市,898650154111933,新疆每日集团有限公司260四建店,被扫,零售,33,376.0,10,4.0,31
新疆,乌鲁木齐市,102881054110243,乌鲁木齐汇嘉时代百货有限公司,被扫,零售,33,2340.0,10,27.0,30
新疆,乌鲁木齐市,QRA881555410FGA,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,33,7899.0,31,101.0,31
新疆,乌鲁木齐市,UMS659000346319,万利鲜肉经销部,主扫,餐饮,33,134.0,33,12.0,22
新疆,乌鲁木齐市,QRA881555410FG4,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,32,8240.0,31,71.0,32
新疆,乌鲁木齐市,898650154111793,新疆八点半173红山新世纪店,被扫,零售,32,256.0,32,12.0,32
新疆,乌鲁木齐市,QRA881555410FFQ,中石油新疆销售有限公司乌鲁木齐分公司,被扫,加油,31,7877.0,30,219.0,30
新疆,乌鲁木齐市,898650154111694,新疆八点半070众和二店,被扫,零售,31,470.0,25,11.0,24
新疆,乌鲁木齐市,UMS659000395873,天亮蔬菜粮油直销点,主扫,零售,31,238.0,31,12.0,19
新疆,乌鲁木齐市,898650154111469,新疆每日集团有限公司061星光2店,被扫,零售,31,386.0,31,11.0,25
新疆,乌鲁木齐市,898650154111624,新疆每日集团有限公司251蓝调一品店,被扫,零售,31,666.0,24,8.0,27
新疆,乌鲁木齐市,898650154111249,新疆智客信息科技股份有限公司,主扫,自助,31,147.0,23,8.0,22
新疆,乌鲁木齐市,84888B179320004,乌鲁木齐县板房沟镇七工村相约桌球俱乐部,被扫,其他,30,15902.0,0,0.0,10
新疆,乌鲁木齐市,105881000004004,新疆汇嘉时代百货股份有限公司,被扫,零售,30,4273.0,29,11.0,29
新疆,乌鲁木齐市,898650154113349,新疆爱家超市集团乌鲁木齐长春路分公司,被扫,零售,30,3689.0,29,71.0,28
新疆,乌鲁木齐市,UMS659000293265,石河子市鹏宇商店,主扫,零售,30,1122.0,27,9.0,11
新疆,乌鲁木齐市,898650154111612,新疆每日集团有限公司187软件苑店,被扫,零售,29,333.0,26,10.0,28
新疆,乌鲁木齐市,UMS659000342778,小代商行,主扫,零售,29,321.0,28,11.0,18
新疆,乌鲁木齐市,898650154111354,乌鲁木齐市阳光爱家超市有限公司,被扫,零售,28,4315.0,26,40.0,26
新疆,乌鲁木齐市,898650154111620,新疆每日集团有限公司018天山花园店,被扫,零售,28,649.0,26,10.0,28
新疆,乌鲁木齐市,QRA8815541112KX,乌鲁木齐金桥满意商贸有限公司,被扫,零售,28,1879.0,28,11.0,28
新疆,乌鲁木齐市,898650154111598,新疆每日集团有限公司250大成国际店,被扫,零售,27,252.0,25,12.0,25
黑龙江,伊春市,102271053990429,家源超市,主扫,其他,155,28.0,155,27.0,155
黑龙江,伊春市,102271056410063,小红女装欧韩店,主扫,其他,136,497.0,136,496.0,136
黑龙江,伊春市,102271054990505,网络天下网吧,主扫,其他,60,497.0,60,496.0,60
黑龙江,伊春市,102271055415455,中石油伊春林城加油站,被扫,加油,19,4709.0,6,0.0,19
黑龙江,伊春市,102271058140161,工行食堂,主扫,其他,19,48.0,18,3.0,17
黑龙江,伊春市,102271055415459,中石油伊春黎明加油站,被扫,加油,17,3548.0,6,42.0,15
黑龙江,伊春市,113230754110010,肇州县世纪华辰超市连锁有限,被扫,零售,16,1588.0,6,5.0,14
黑龙江,伊春市,102271058140124,朱记营养快餐二分店,主扫,其他,14,0.0,0,0.0,14
黑龙江,伊春市,102271058130096,食堂,主扫,其他,13,38.0,11,9.0,12
黑龙江,伊春市,QRC000001053370,邮乐便利超市,主扫,零售,9,100.0,2,0.0,9
黑龙江,伊春市,102271055415457,中石油伊春西城加油站,被扫,加油,9,2190.0,3,7.0,9
黑龙江,伊春市,103230754119371,黑龙江凯玛特超市有限公司,被扫,零售,8,653.0,3,1.0,8
黑龙江,伊春市,QRA271153311AAS,嘉荫县江山路营业所,主扫,零售,7,77.0,0,0.0,7
黑龙江,伊春市,QRA271253311I0S,铁力市正阳街营业所,主扫,零售,7,77.0,0,0.0,7
黑龙江,伊春市,822271090011662,伊春市开心果菜园,被扫,零售,6,54.0,2,0.0,5
黑龙江,伊春市,103230754119270,黑龙江凯玛特超市有限公司,被扫,零售,6,296.0,3,2.0,5
黑龙江,伊春市,102271054620011,美溪行食堂,主扫,其他,6,14.0,6,8.0,6
黑龙江,伊春市,QRC000000248738,新兴路支行云闪付专用收款账户,主扫,零售,5,100.0,1,99.0,5
黑龙江,伊春市,886584042150007,顺丰速运有限公司,主扫,其他,5,509.0,4,4.0,4
黑龙江,伊春市,QRA271853310N5D,伊春市新青区综合路营业所,主扫,零售,5,55.0,0,0.0,5
黑龙江,伊春市,102271055415467,中石油伊春南岔加油站,被扫,加油,5,964.0,3,4.0,5
黑龙江,伊春市,850260059420038,铁力市桃山福督花卉店,主扫,其他,4,3999.0,0,0.0,1
黑龙江,伊春市,102271054990158,乌马河食堂,主扫,其他,4,12.0,4,3.0,4
黑龙江,伊春市,QRC000000824291,东北山特产(*家东),主扫,零售,4,20.0,2,0.0,2
黑龙江,伊春市,QRA271453311I0K,伊春市南岔区兴南营业所,主扫,零售,4,44.0,0,0.0,4
黑龙江,伊春市,850260059420043,铁力市桃山福督花卉店,主扫,其他,4,3531.0,0,0.0,1
黑龙江,伊春市,102271055415472,中石油伊春金山屯加油站,被扫,加油,4,850.0,1,0.0,4
黑龙江,伊春市,825271053990734,窝窝支付_罗马便民综合市场(1－16号摊位)_7,主扫,零售,4,20.0,4,4.0,4
黑龙江,伊春市,102271053990063,乐买连锁超市美溪支行,主扫,其他,3,0.0,0,0.0,3
黑龙江,伊春市,QRC000001412069,星星小铺(*星),主扫,零售,3,0.0,3,0.0,3
黑龙江,伊春市,QRC000002085116,镁镁镁(*寒),主扫,零售,3,400.0,0,0.0,3
黑龙江,伊春市,850230753119948,伊春市友好区捷东易购百货商店,主扫,零售,3,2923.0,0,0.0,3
黑龙江,伊春市,QRA271453311I0J,伊春市南岔区水解厂营业所,主扫,零售,3,33.0,0,0.0,3
黑龙江,伊春市,850260059920255,伊春市伊春区雨露花店,主扫,零售,3,2997.0,0,0.0,1
黑龙江,伊春市,QRA281453310N5D,伊春市汤旺河区营业所,主扫,零售,3,33.0,0,0.0,3
黑龙江,伊春市,QRA271153311AAQ,嘉荫县稻田营业所,主扫,零售,3,33.0,0,0.0,3
黑龙江,伊春市,QRC000001587726,史庆友(*庆友),主扫,零售,3,0.0,3,0.0,3
黑龙江,伊春市,825271053990734,窝窝支付_罗马便民综合市场(1－16号摊位)_4,主扫,零售,3,15.0,3,3.0,3
黑龙江,伊春市,102271054110181,恭喜发财微店,主扫,其他,2,0.0,0,0.0,2
黑龙江,伊春市,102271055415475,中石油伊春中心加油站,被扫,加油,2,1035.0,0,0.0,2
黑龙江,伊春市,825271053990988,窝窝支付_吃得香便利店(科技一路)_0833,主扫,零售,2,8.0,2,2.0,2
黑龙江,伊春市,102271055415484,中石油伊春嘉荫加油站,被扫,加油,2,250.0,1,0.0,2
黑龙江,伊春市,850230759429944,铁力市桃山福督花卉店,主扫,其他,2,1994.0,0,0.0,2
黑龙江,伊春市,850230759929913,伊春市伊春区雨露花店,主扫,零售,2,2000.0,0,0.0,2
黑龙江,伊春市,QRC000000882069,小小(*凤芝),主扫,零售,2,10.0,1,0.0,1
黑龙江,伊春市,825271053990734,窝窝支付_罗马便民综合市场(1－16号摊位)_1,主扫,零售,2,11.0,2,2.0,2
黑龙江,伊春市,102271055415461,中石油伊春南环加油站,被扫,加油,2,200.0,1,0.0,2
黑龙江,伊春市,102271055415465,中石油伊春西林加油站,被扫,加油,2,395.0,1,0.0,2
黑龙江,伊春市,898230754110178,伊春区高高食品超市,被扫,零售,2,111.0,1,0.0,2
黑龙江,伊春市,103230756919258,伊春市桂波商贸有限公司奥康,被扫,零售,2,1752.0,0,0.0,2
黑龙江,伊春市,83327105311VAAB,铁力市正阳商厦大霞百货电料用品厅,被扫,零售,2,742.0,0,0.0,2
黑龙江,伊春市,QRC000001428293,吕光辉(*光辉),主扫,零售,2,0.0,2,0.0,1
黑龙江,伊春市,QRC000001429684,休闲馆(*爱萍),主扫,零售,2,0.0,2,0.0,2
黑龙江,伊春市,QRA271453311I0L,伊春市浩良河镇营业所,主扫,零售,2,22.0,0,0.0,2
黑龙江,伊春市,850260055330091,伊春市友好区铁东汽车配件商店,主扫,其他,2,1098.0,1,0.0,1
黑龙江,伊春市,825271053990734,窝窝支付_罗马便民综合市场(1－16号摊位)_2,主扫,零售,2,10.0,2,2.0,2
黑龙江,伊春市,QRC000000494571,文峰食杂店(*文胜),主扫,零售,2,2.0,2,0.0,2
黑龙江,伊春市,QRA271453311I0M,伊春市浩良河镇市场营业所,主扫,零售,2,22.0,0,0.0,2
黑龙江,伊春市,850230753119947,伊春市友好区春辉百货商品行,主扫,零售,2,1712.0,0,0.0,2
黑龙江,伊春市,850260053110274,伊春市友好区捷东易购百货商店,主扫,零售,2,2000.0,0,0.0,1
黑龙江,伊春市,84327135499ABLI,伊春市伊春区玉玲食杂店,被扫,餐饮,1,234.0,0,0.0,1
黑龙江,伊春市,850260053110255,伊春市友好区春辉百货商品行,主扫,零售,1,931.0,0,0.0,1
黑龙江,伊春市,825271051220008,窝窝支付_怡康医药(丰镐路店)_0681,主扫,其他,1,5.0,1,1.0,1
黑龙江,伊春市,84327105399AOHF,伊春市金沙棘商贸有限公司,被扫,零售,1,523.0,0,0.0,1
黑龙江,伊春市,102271053990033,伊春市西林区汇宾超市,被扫,零售,1,372.0,0,0.0,1
黑龙江,伊春市,825271053990682,窝窝支付_新百顺便利店_7458,主扫,零售,1,6.0,1,1.0,1
黑龙江,伊春市,825271053990805,窝窝支付_建国门综合市场(1－5摊位)_6856,主扫,零售,1,4.0,1,1.0,1
黑龙江,伊春市,825271053990805,窝窝支付_建国门综合市场(1－5摊位)_5464,主扫,零售,1,4.0,1,1.0,1
黑龙江,伊春市,102271058140113,江湖鸭客,主扫,其他,1,500.0,0,0.0,1
黑龙江,伊春市,825271051220008,窝窝支付_怡康医药(丰镐路店)_7135,主扫,其他,1,6.0,1,1.0,1
黑龙江,伊春市,825271053990988,窝窝支付_吃得香便利店(科技一路)_1131,主扫,零售,1,6.0,1,1.0,1
黑龙江,伊春市,825271053990671,窝窝支付_永和豆制品_1803,主扫,零售,1,3.0,1,1.0,1
黑龙江,伊春市,825271053990707,窝窝支付_长安客烟酒店(长丰园)_3076,主扫,零售,1,5.0,1,1.0,1
黑龙江,伊春市,825271053990717,窝窝支付_每一天（曲江店）_2465,主扫,零售,1,3.0,1,1.0,1
黑龙江,伊春市,850260053110254,伊春市友好区捷东易购百货商店,主扫,零售,1,850.0,0,0.0,1
黑龙江,伊春市,QRC000001587708,妍妍(*妍),主扫,零售,1,0.0,1,0.0,1
黑龙江,伊春市,843271055413501,蔓妍私人摄影会所,被扫,其他,1,1999.0,0,0.0,1
黑龙江,伊春市,102271072300044,楚楚发艺,主扫,其他,1,0.0,1,0.0,1
黑龙江,伊春市,825271051220008,窝窝支付_怡康医药(丰镐路店)_5004,主扫,其他,1,5.0,1,1.0,1
黑龙江,伊春市,825271051220008,窝窝支付_怡康医药(丰镐路店)_5937,主扫,其他,1,6.0,1,1.0,1
黑龙江,伊春市,825271053990671,窝窝支付_永和豆制品_8640,主扫,零售,1,3.0,1,1.0,1
黑龙江,伊春市,825271053990685,窝窝支付_明喆便利（北苑店）_3172,主扫,零售,1,4.0,1,1.0,1
黑龙江,伊春市,825271051220008,窝窝支付_怡康医药(丰镐路店)_1074,主扫,其他,1,5.0,1,1.0,1
黑龙江,伊春市,825271053990685,窝窝支付_明喆便利（北苑店）_0821,主扫,零售,1,6.0,1,1.0,1
黑龙江,伊春市,825271097030977,窝窝支付_兰州正宗牛肉拉面_0029,主扫,其他,1,6.0,1,1.0,1
黑龙江,伊春市,825271053990869,窝窝支付_般果水果店(国际医学中心店)_6075,主扫,零售,1,4.0,0,0.0,1
黑龙江,伊春市,850230759929914,伊春市伊春区西城扎花店,主扫,零售,1,1000.0,0,0.0,1
黑龙江,伊春市,QRC000001106668,ZJL(*金良),主扫,零售,1,2.0,1,0.0,1
黑龙江,伊春市,825271053990988,窝窝支付_吃得香便利店(科技一路)_7695,主扫,零售,1,5.0,1,1.0,1
黑龙江,伊春市,825271053990671,窝窝支付_永和豆制品_8186,主扫,零售,1,5.0,1,1.0,1
黑龙江,伊春市,825271051110036,墨水源文具办公用品,被扫,其他,1,2.0,1,0.0,1
黑龙江,伊春市,84327107011APMZ,伊春万怡假日酒店有限公司,被扫,其他,1,966.0,0,0.0,1
黑龙江,伊春市,QRA281153310FFM,伊春市金山屯区中兴街营业所,主扫,零售,1,11.0,0,0.0,1
黑龙江,伊春市,QRC000002139215,希米造型(*江丽),主扫,零售,1,1.0,1,0.0,1
黑龙江,伊春市,QRC440302996625,伊春市伊春区农银珠宝行,被扫,其他,1,275.0,0,0.0,1
黑龙江,伊春市,825271053990671,窝窝支付_永和豆制品_7546,主扫,零售,1,3.0,1,1.0,1
黑龙江,伊春市,825271053990869,窝窝支付_般果水果店(国际医学中心店)_6944,主扫,零售,1,6.0,0,0.0,1
黑龙江,伊春市,84327135251ABPI,老青松五金建材商店,被扫,零售,1,697.0,0,0.0,1
黑龙江,伊春市,825271053990988,窝窝支付_吃得香便利店(科技一路)_5029,主扫,零售,1,4.0,1,1.0,1
黑龙江,伊春市,825271097030977,窝窝支付_兰州正宗牛肉拉面_5510,主扫,其他,1,4.0,1,1.0,1
广东,佛山市,104440654111102,美宜佳（广东）,被扫,零售,1966,45945.0,606,758.0,1820
广东,佛山市,827440653310120,广州市钱大妈农产品有限公司,被扫,零售,1184,32434.0,1096,911.0,1103
广东,佛山市,928588454220262,佛山市雷州鸭仔饭,主扫,餐饮,811,1826.0,811,203.0,811
广东,佛山市,928588458120501,佛山市重庆麻辣烫美食,主扫,餐饮,811,1831.0,811,202.0,811
广东,佛山市,928588454510280,佛山市慧芯美点,主扫,餐饮,804,1810.0,804,198.0,804
广东,佛山市,881588053312262,利伟便利零售食品店,主扫,零售,528,449249.0,27,33.0,489
广东,佛山市,908441154110001,佛山市顺德区容山商场有限公司,被扫,零售,430,12015.0,6,6.0,408
广东,佛山市,822304890018888,佛山大参林药业,被扫,其他,227,8964.0,214,376.0,214
广东,佛山市,000000005069016,婷婷水果店,主扫,零售,199,3739.0,199,3737.0,198
广东,佛山市,898441183980001,佛山市顺德区慈善会,主扫,其他,198,7.0,0,0.0,198
广东,佛山市,898440353114909,天虹商场股份有限公司佛山南海广场店,被扫,零售,140,3595.0,136,252.0,134
广东,佛山市,886584042150007,顺丰速运有限公司,主扫,其他,129,4510.0,117,208.0,112
广东,佛山市,898440354116277,深圳市百佳华百货有限公司佛山南海盐步分店,被扫,零售,115,707.0,110,164.0,113
广东,佛山市,898440353112385,天虹商场股份有限公司佛山依云置地中心分店,被扫,零售,108,4522.0,103,189.0,105
广东,佛山市,103440654110033,佛山市南海区华南通商贸发展有限公司,被扫,零售,99,5768.0,96,85.0,94
广东,佛山市,104441158120111,佛山市顺客隆商业有限公司乐从生鲜分公司,被扫,餐饮,91,527.0,39,11.0,61
广东,佛山市,301440654110003,广东永旺天河城商业公司佛山东方广场分公司,被扫,零售,85,5109.0,45,62.0,85
广东,佛山市,908441154110136,佛山市顺德区先达五金交电百货有限公司,被扫,零售,57,2392.0,1,0.0,54
广东,佛山市,104440654110936,广东永旺天河城商佛山禅城魁奇路分公司,被扫,零售,54,4820.0,17,22.0,52
广东,佛山市,898441154116376,佛山市顺德区容山商场有限公司,被扫,零售,50,4313.0,13,18.0,47
广东,佛山市,301441154110002,广东永旺天河城商业有限公司保利水城分公司,被扫,零售,48,5230.0,19,11.0,46
广东,佛山市,898440654118046,广州市好又多百货商业广场有限公司（银联二,被扫,零售,47,9590.0,46,40.0,46
广东,佛山市,881588055111225,越昌晟汽车,主扫,其他,45,49673.0,2,0.0,33
广东,佛山市,898440654118050,广州市好又多新港百货商业有限公司（银联二,被扫,零售,38,3203.0,38,63.0,36
广东,佛山市,301588054110011,广东永旺天河城商业有限公司佛山三水分公司,被扫,零售,36,2619.0,10,23.0,35
广东,佛山市,908441154110562,环球商场（超市）,被扫,零售,32,1637.0,0,0.0,32
广东,佛山市,898440654118087,广州市好又多南洲百货商业公司（银联二维码,被扫,零售,23,812.0,23,16.0,23
广东,佛山市,823588057190022,佛山市南海俊熙地毯商行,主扫,零售,22,20451.0,4,0.0,22
广东,佛山市,908441154110564,佛山市顺德区容桂环球家电百货有限公司,被扫,零售,21,469.0,0,0.0,20
广东,佛山市,898440654118075,番禺山姆会员商店（超市）（银联二维码）,被扫,零售,20,18471.0,18,17.0,18
广东,佛山市,898440654118078,广州好又多百货商业广场有限公司广雅分公司,被扫,零售,19,1165.0,16,13.0,16
广东,佛山市,823588057190024,佛山市高明区荷城蓝港名星墙布商店,主扫,零售,18,16689.0,1,0.0,17
广东,佛山市,301440653110029,广东永旺天河城商业公司佛山东方广场分公司,被扫,零售,18,5776.0,1,0.0,18
广东,佛山市,908441153111088,佛山市顺德区御景丽华商场有限公司,被扫,零售,18,1878.0,6,1.0,18
广东,佛山市,823588057190027,顺德区大良达丽恩橱柜经营部,主扫,零售,18,19393.0,1,0.0,16
广东,佛山市,823588057120018,邯郸市邯山区多米橱柜经销部,主扫,零售,18,16693.0,0,0.0,17
广东,佛山市,823588057190020,佛山市南海区官窑雅居窗帘布商店,主扫,零售,17,16634.0,1,0.0,16
广东,佛山市,822588053314016,佛山市锦园路牙米便利店,被扫,零售,17,17.0,2,1.0,17
广东,佛山市,908441154110085,广东天天商业有限公司,被扫,零售,17,1982.0,4,0.0,13
