branch,city,mchnt_cd,mchnt_nm,type1,scene,cnt,trans,discnt,utrans,user
河南,三门峡市,418411258149174,人行三门峡中支职工餐厅,被扫,餐饮,146,216.0,112,23.0,99
河南,三门峡市,AA1609110641834,渑池仰韶公交公司,被扫,其他,121,149.0,29,8.0,79
河南,三门峡市,418411241119321,三门峡市陕州区公交公司,被扫,公交地铁,99,183.0,11,5.0,66
河南,三门峡市,898421254110794,河南美道家实业有限公司,被扫,零售,81,6640.0,34,252.0,78
河南,三门峡市,AA1609110657595,运输公司渑池分公司,被扫,其他,71,179.0,14,13.0,53
河南,三门峡市,898411254110458,河南丹尼斯百货有限公司,被扫,零售,51,4365.0,18,7.0,45
河南,三门峡市,898411254110445,三门峡开发区虢都和美超市,被扫,零售,49,454.0,36,19.0,43
河南,三门峡市,886584042150007,顺丰速运有限公司,主扫,其他,48,1825.0,34,236.0,41
河南,三门峡市,QRA505654110001,三门峡大兴百货有限公司,被扫,零售,45,3327.0,18,5.0,39
河南,三门峡市,qra505658120002,人行三门峡中支职工餐厅,主扫,餐饮,41,1214.0,34,33.0,36
河南,三门峡市,QRC144000001880,渑池农商银行职工餐厅,主扫,餐饮,40,91.0,39,8.0,22
河南,三门峡市,898421254110795,河南美道家实业有限公司,被扫,零售,30,2683.0,12,3.0,29
河南,三门峡市,QRC144086900316,渑池人行饭堂,主扫,餐饮,29,51.0,26,17.0,18
河南,三门峡市,898411258121188,三门峡市人民检察院机关后勤服务中心,被扫,食堂,26,94.0,19,4.0,18
河南,三门峡市,AA1810240020724,义马农商银行职工餐厅,主扫,零售,23,69.0,15,12.0,20
河南,三门峡市,QRC144000008873,义马人行饭堂POS,主扫,餐饮,22,68.0,20,17.0,15
河南,三门峡市,QRC000000319420,职工食堂(*新新),主扫,零售,21,96.0,9,2.0,19
河南,三门峡市,940411253115223,渑池好又多百货有限公司,被扫,零售,20,1251.0,12,113.0,19
河南,三门峡市,QRA50535814000F,三门峡市灵宝个体户顾娟娥,主扫,餐饮,19,59.0,17,19.0,13
河南,三门峡市,898411253110527,三门峡兰香副食贸易有限公司,被扫,零售,19,498.0,19,27.0,19
河南,三门峡市,QRA5053541107PV,张湾超市收银员②,主扫,零售,12,224.0,12,6.0,11
河南,三门峡市,QRA5054541107PU,好又多超市,被扫,零售,11,865.0,4,80.0,11
河南,三门峡市,QRC000000374363,卢氏工行职工餐厅(*敬民),主扫,零售,10,35.0,3,0.0,9
河南,三门峡市,940411254118517,义马鸿泰购物中心,被扫,零售,9,583.0,3,5.0,9
河南,三门峡市,102505054110081,百顺超市,被扫,零售,9,37.0,9,8.0,5
河南,三门峡市,QRC000000317567,赵西琴(*西琴),主扫,零售,9,18.0,9,10.0,8
河南,三门峡市,QRC000000290507,农发行食堂(*红群),主扫,零售,9,20.0,3,0.0,7
河南,三门峡市,QRA505454110008,大润发超市,被扫,零售,9,804.0,7,1.0,9
河南,三门峡市,QRC000000344457,卢氏中原职工餐厅码,主扫,零售,9,42.0,1,0.0,7
河南,三门峡市,836505458120021,三门峡市千禧熟食酒店,被扫,餐饮,8,8000.0,0,0.0,2
河南,三门峡市,000000002717374,杨孝业早餐,主扫,零售,7,0.0,0,0.0,6
河南,三门峡市,898411254110489,灵宝市德裕商贸有限公司,被扫,零售,7,375.0,1,0.0,6
河南,三门峡市,AA1905100471346,公共交通有限公司,被扫,公交地铁,7,7.0,0,0.0,3
河南,三门峡市,QRA505375121PQA,出租车孙宏孝,主扫,其他,6,1520.0,6,1502.0,2
河南,三门峡市,105411254110036,卢氏县城关西都恒通商场,被扫,零售,6,230.0,1,0.0,6
河南,三门峡市,940505253990003,三门峡大兴百货有限公司,被扫,零售,6,311.0,2,0.0,6
河南,三门峡市,000000003762790,有啥买啥,主扫,零售,6,10.0,6,5.0,5
河南,三门峡市,898411254110514,三门峡市康乐超市(普通合伙),被扫,零售,6,104.0,6,8.0,6
河南,三门峡市,84941125814003O,灵宝市道客厨房快餐店,被扫,餐饮,6,6000.0,0,0.0,1
河南,三门峡市,QRC000001457977,xixiheart,主扫,零售,6,0.0,6,0.0,6
河南,三门峡市,850411275429883,三门峡开发区爱卡洗车行,主扫,其他,6,5220.0,1,0.0,3
河南,三门峡市,QRC000000401332,灵宝市邮政分公司食堂,主扫,零售,5,19.0,2,0.0,4
河南,三门峡市,850411259779881,三门峡市日用百货,主扫,零售,5,5000.0,1,0.0,1
河南,三门峡市,000000002717371,黄河路黄东超市,主扫,零售,5,1002.0,3,4.0,3
河南,三门峡市,857411279116121,三门峡市湖滨区逍遥圆娱乐城,主扫,其他,5,5000.0,0,0.0,1
河南,三门峡市,104411253110024,三门峡大张百货,被扫,零售,5,1415.0,3,4.0,4
河南,三门峡市,84941125977K002,三门峡市湖滨区张云化妆造型美甲工作室,被扫,零售,5,5000.0,1,0.0,1
河南,三门峡市,898411256410186,灵宝市袁江涛孕婴店,被扫,零售,5,341.0,0,0.0,2
河南,三门峡市,821505054110PAC,灵宝市新合作实业有限公司,被扫,零售,5,78.0,5,6.0,5
河南,三门峡市,84850F358120024,灵宝市鼓香楼餐饮有限公司,主扫,餐饮,5,5000.0,0,0.0,1
河南,三门峡市,850411253119856,三门峡市富源饮水百货店,主扫,零售,5,4999.0,0,0.0,3
河南,三门峡市,AA1609330611098,毋建录,主扫,零售,5,497.0,3,491.0,4
河南,三门峡市,898411254110509,三门峡开发区向阳康乐超市,被扫,零售,5,292.0,4,4.0,4
河南,三门峡市,000000000551762,宏远市场菜摊5号摊位,主扫,零售,5,0.0,0,0.0,5
河南,三门峡市,QRC000000272486,浩勤超市(*素勤),主扫,零售,5,2.0,5,0.0,5
河南,三门峡市,000000004336382,优实惠便利店,被扫,零售,5,707.0,4,6.0,4
河南,三门峡市,898411254110467,河南美道家实业有限公司,被扫,零售,5,699.0,2,0.0,4
河南,三门峡市,82350565399DAEA,三门峡开发区千里红超市,被扫,零售,4,57.0,2,0.0,3
河南,三门峡市,QRC000000012217,铁刚(*铁刚),主扫,零售,4,0.0,4,0.0,4
河南,三门峡市,QRC000000113443,有啥买啥,主扫,零售,4,1.0,4,0.0,4
河南,三门峡市,84850F256510007,三门峡市陕州区明菊服装店,被扫,零售,4,3730.0,0,0.0,1
河南,三门峡市,940411254115219,渑池县好又多购物广场,被扫,零售,4,544.0,1,0.0,3
河南,三门峡市,836505153110003,三门峡市永辉百货销售,主扫,零售,4,4000.0,1,1.0,1
河南,三门峡市,QRA5053533172MP,灵宝市福满多生活超市,被扫,零售,4,83.0,1,0.0,3
河南,三门峡市,102505057220099,易达电子商务,被扫,零售,4,430.0,3,4.0,3
河南,三门峡市,QRC000000452438,程华庆(*华庆),主扫,零售,4,0.0,0,0.0,4
河南,三门峡市,833505453110003,河南百货纺织品公司东关百货楼,主扫,零售,4,4000.0,3,0.0,3
河南,三门峡市,898411259120052,三门峡华为医药零售连锁有限公司,被扫,其他,4,2210.0,4,6.0,4
河南,三门峡市,QRA505358125SC8,宝鑫员工餐厅③,主扫,餐饮,3,8.0,2,0.0,2
河南,三门峡市,QRA505359121I0P,灵宝市方舟大药房新华店收银员③,主扫,其他,3,62.0,3,4.0,3
河南,三门峡市,QRC000002331107,幸福一家人(*丽莉),主扫,零售,3,531.0,2,1.0,3
河南,三门峡市,850411256419897,三门峡森贝海外购,主扫,零售,3,4614.0,0,0.0,3
河南,三门峡市,QRA505553115571,义马市朝阳万家乐购百货超市,主扫,零售,3,134.0,1,0.0,3
河南,三门峡市,836505056510010,三门峡市湖滨区衣世一界服装超市,被扫,零售,3,373.0,1,0.0,3
河南,三门峡市,850411289999899,渑池县芳华婚纱礼服,主扫,餐饮,3,2998.0,0,0.0,1
河南,三门峡市,84850F670110026,三门峡盛佳快捷酒店有限公司,被扫,其他,3,3000.0,0,0.0,1
河南,三门峡市,940505353110005,灵宝前所百货有限公司,主扫,零售,3,0.0,0,0.0,1
河南,三门峡市,000000004733489,星萌化妆品全球购,主扫,零售,3,0.0,0,0.0,3
河南,三门峡市,000000001190072,前所购物广场收银员08,主扫,零售,3,480.0,2,1.0,2
河南,三门峡市,898411259120089,三门峡华为医药零售连锁有限公司总店,被扫,连锁,3,205.0,1,0.0,3
河南,三门峡市,84941125094001Q,灵宝臻隆珠宝首饰有限公司,被扫,零售,3,3000.0,0,0.0,1
河南,三门峡市,102505058140295,一牛火锅,被扫,餐饮,3,240.0,1,0.0,1
河南,三门峡市,000000001189998,康乐园胖哥男装超市,主扫,零售,3,31.0,3,4.0,3
河南,三门峡市,QRA505358144ABL,营养3+1饼夹菜,主扫,餐饮,3,17.0,3,1.0,3
河南,三门峡市,QRA505359121I0N,灵宝市方舟大药房新华店收银员①,主扫,其他,3,32.0,2,17.0,3
河南,三门峡市,898411254110440,三门峡明珠商贸有限公司,被扫,零售,3,20.0,2,2.0,3
河南,三门峡市,105505100000091,渑池县仰韶东街新天天生活超市,被扫,零售,3,321.0,3,0.0,3
河南,三门峡市,898411254110454,河南丹尼斯百货有限公司,被扫,零售,3,1416.0,3,4.0,3
河南,三门峡市,000000004972634,开心果蔬超市,主扫,零售,3,56.0,3,3.0,2
河南,三门峡市,822505090016880,三门峡市食味,被扫,餐饮,3,780.0,2,1.0,1
河南,三门峡市,836505058120016,三门峡市玉龙中餐类制售,被扫,餐饮,3,2500.0,2,0.0,1
河南,三门峡市,102505053990297,小小店,主扫,其他,3,6.0,3,0.0,2
河南,三门峡市,850411275429887,三门峡开发区爱卡洗车行,主扫,其他,2,1998.0,1,0.0,2
河南,三门峡市,QRC000003344055,营子(*景伟),主扫,零售,2,81.0,0,0.0,2
河南,三门峡市,8215050531100WT,三门峡百联商贸有限公司,被扫,零售,2,369.0,0,0.0,1
河南,三门峡市,898411254990518,三门峡天天超市,被扫,餐饮,2,61.0,2,2.0,2
河南,三门峡市,AA1609420663725,新时代服装广场,主扫,其他,2,336.0,2,3.0,2
河南,三门峡市,84850F370110059,灵宝市龙光宾馆有限公司,被扫,其他,2,1647.0,0,0.0,1
河南,三门峡市,822505090016556,渑池县仰韶西路红高粱面庄,主扫,餐饮,2,66.0,2,2.0,2
河南,三门峡市,84850F670110038,三门峡神宝刚玉商务酒店有限公司,被扫,其他,2,1080.0,0,0.0,1
内蒙古,兴安盟,898152241110145,弘运公共汽车有限公司(弘运公交公司),被扫,公交地铁,15,15.0,4,2.0,9
内蒙古,兴安盟,886584042150007,顺丰速运有限公司,主扫,其他,13,2529.0,2,1.0,3
内蒙古,兴安盟,84915224812K005,乌兰浩特市吉顺源通讯行,被扫,零售,6,6000.0,0,0.0,1
内蒙古,兴安盟,850152255118828,内蒙古泉丰汽车销售部有限公司,主扫,其他,6,5987.0,0,0.0,2
内蒙古,兴安盟,834198052110113,科右中旗鸿泰铝塑门窗店,主扫,零售,5,5000.0,1,0.0,1
内蒙古,兴安盟,QRC000001188117,王保刚家电修理部(*保刚),主扫,零售,5,0.0,5,0.0,5
内蒙古,兴安盟,850152255118827,兴安盟华楠汽车有限公司,主扫,其他,5,4920.0,0,0.0,1
内蒙古,兴安盟,823198057140003,科右中旗鸿艺石材店,主扫,零售,4,3998.0,0,0.0,3
内蒙古,兴安盟,836198370110000,兴安盟金都住宿饭店,被扫,其他,4,4000.0,0,0.0,1
内蒙古,兴安盟,823198057190003,乌兰浩特市红伟装饰行,主扫,零售,4,3988.0,0,0.0,4
内蒙古,兴安盟,QRC241000011912,陈金花超市,主扫,餐饮,4,5.0,4,2.0,2
内蒙古,兴安盟,84915225812K004,乌兰浩特市都林小院,被扫,餐饮,4,4000.0,1,0.0,1
内蒙古,兴安盟,823198057190004,乌兰浩特市华远装饰行,主扫,零售,4,3998.0,1,0.0,3
内蒙古,兴安盟,QRC310104126415,内蒙古兴安盟乌兰浩特市君香自选商店,主扫,其他,3,1.0,3,1.0,2
内蒙古,兴安盟,QRC000001177073,水电超市(*孟和),主扫,零售,3,0.0,3,0.0,3
内蒙古,兴安盟,834198148120003,乌兰浩特市铭宇手机店,主扫,零售,3,2790.0,0,0.0,1
内蒙古,兴安盟,47919815331EKQ1,家和吉超市天信花园店,被扫,零售,3,437.0,1,0.0,2
内蒙古,兴安盟,QRC310104871596,兴安盟突泉县学田乡洪泉村玉军商店,主扫,餐饮,3,23.0,1,0.0,1
内蒙古,兴安盟,QRC000003504876,大龙商铺(*成龙),主扫,零售,2,0.0,2,0.0,1
内蒙古,兴安盟,850152252118873,乌兰浩特市巨奥吊顶店,主扫,零售,2,2000.0,0,0.0,1
内蒙古,兴安盟,113153905003608,科右中旗姚式氏蔬菜海鲜店,主扫,零售,2,103.0,1,0.0,1
内蒙古,兴安盟,823198057140004,乌兰浩特市家辉装璜材料商店,主扫,零售,2,1999.0,0,0.0,2
内蒙古,兴安盟,84915225651K001,扎赉特旗吉普服装店,被扫,零售,2,2000.0,0,0.0,1
内蒙古,兴安盟,8211980507200XP,个体户包美龄3676,主扫,其他,2,800.0,0,0.0,1
内蒙古,兴安盟,836198170110002,乌兰浩特市金汇商务住宿酒店,被扫,其他,2,2000.0,1,0.0,1
内蒙古,兴安盟,102198053310033,乌兰浩特市喜多来大卖场,主扫,其他,2,121.0,0,0.0,1
内蒙古,兴安盟,113153908003411,科尔沁右翼中旗立予日用品商行,主扫,零售,2,1935.0,0,0.0,2
内蒙古,兴安盟,QRC310104134291,突泉县家家悦超市,主扫,餐饮,2,55.0,0,0.0,1
内蒙古,兴安盟,834198048140027,科右前旗跃进马场鑫祥联通营业厅,主扫,其他,2,1089.0,0,0.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_5414,主扫,零售,1,6.0,1,1.0,1
内蒙古,兴安盟,825198097030301,蜜雪冰城(100272武汉真功夫店),被扫,其他,1,8.0,0,0.0,1
内蒙古,兴安盟,QRC310104943620,兴安盟突泉县太平乡福利村秀丽商店,主扫,餐饮,1,10.0,1,1.0,1
内蒙古,兴安盟,QRC198000000032,蓝草莓,主扫,零售,1,0.0,0,0.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_9544,主扫,零售,1,6.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_2323,主扫,零售,1,6.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_2232,主扫,零售,1,4.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_1963,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_9695,主扫,零售,1,6.0,1,1.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_0395,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,47919845411F04G,哈尔滨家得乐物业管理有限公司扎赉特旗分公,被扫,零售,1,35.0,0,0.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_8825,主扫,零售,1,4.0,1,1.0,1
内蒙古,兴安盟,898152252510015,乌兰浩特市华生交电有限公司,被扫,零售,1,799.0,1,0.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_7078,主扫,零售,1,4.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_8576,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,850152255718878,科右中旗朝日吉摩托车经销处,主扫,其他,1,1000.0,0,0.0,1
内蒙古,兴安盟,QRC000001190592,旺旺(*乌日韩),主扫,零售,1,0.0,1,0.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_3284,主扫,零售,1,5.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_6784,主扫,零售,1,4.0,1,1.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_0510,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_8577,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,84915227011K002,阿尔山市鑫龙缘宾馆,被扫,其他,1,976.0,1,0.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_1782,主扫,零售,1,5.0,1,1.0,1
内蒙古,兴安盟,47919845331CUYS,金色果篮铁塔店,被扫,零售,1,12.0,0,0.0,1
内蒙古,兴安盟,84915227011K00D,内蒙古美仑酒店管理有限责任公司,被扫,其他,1,933.0,1,0.0,1
内蒙古,兴安盟,84915225499K002,乌兰浩特市苏日勒牛肉干手工坊,被扫,餐饮,1,996.0,0,0.0,1
内蒙古,兴安盟,900198172980062,乌兰浩特市旺美美容院,主扫,零售,1,917.0,1,0.0,1
内蒙古,兴安盟,QRC000000509485,黃刚商店(*刚),主扫,零售,1,24.0,1,0.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_4179,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_5761,主扫,零售,1,6.0,1,1.0,1
内蒙古,兴安盟,47919815499F078,乌兰浩特鑫为糕点专柜,被扫,餐饮,1,99.0,1,11.0,1
内蒙古,兴安盟,QRC000001294327,一网情深(*成芳),主扫,零售,1,0.0,1,0.0,1
内蒙古,兴安盟,113153912001288,科右中旗唐家鸡店,主扫,其他,1,55.0,0,0.0,1
内蒙古,兴安盟,84915225812K002,乌兰浩特市道口小香饼餐厅,被扫,餐饮,1,901.0,0,0.0,1
内蒙古,兴安盟,47919815331DAEP,家和吉超市信和广场店,被扫,零售,1,15.0,0,0.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_1428,主扫,零售,1,5.0,1,1.0,1
内蒙古,兴安盟,QRC000000524615,突泉县九龙乡九顶村艳军商店(*立君),主扫,零售,1,200.0,1,0.0,1
内蒙古,兴安盟,900198258120035,科右前旗银泰世纪宴会中心,主扫,餐饮,1,317.0,0,0.0,1
内蒙古,兴安盟,QRC000000636523,日用小百(*桂红),主扫,零售,1,295.0,1,0.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_2408,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,47919815331E5BG,家和吉超市祥鑫园店,被扫,零售,1,5.0,1,0.0,1
内蒙古,兴安盟,QRC000001178451,莎莎服装店(*如拉),主扫,零售,1,0.0,1,0.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_7671,主扫,零售,1,5.0,1,1.0,1
内蒙古,兴安盟,113153912005671,乌兰浩特市百乐超市,主扫,其他,1,16.0,0,0.0,1
内蒙古,兴安盟,QRC000001485115,突泉县永安镇二宝商店,主扫,零售,1,1.0,1,0.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_4890,主扫,零售,1,6.0,1,1.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_8971,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_4278,主扫,零售,1,4.0,1,1.0,1
内蒙古,兴安盟,825198053990208,窝窝支付_长安客烟酒店(北池头)_6546,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,47919815122CUYS,乌兰浩特市普仁大药房1,被扫,其他,1,13.0,1,0.0,1
内蒙古,兴安盟,QRC000001173137,臭仔,主扫,零售,1,0.0,1,0.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_2405,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_8850,主扫,零售,1,6.0,1,1.0,1
内蒙古,兴安盟,QRC310104284877,乌兰浩特市维信超市,主扫,其他,1,5.0,1,0.0,1
内蒙古,兴安盟,825198053990194,窝窝支付_大秦果果(建设路店)_8938,主扫,零售,1,3.0,1,1.0,1
内蒙古,兴安盟,900198157140354,乌兰浩特市丽伟装饰行,主扫,零售,1,999.0,0,0.0,1
内蒙古,兴安盟,QRC000000465974,突泉县永安镇二宝商店(*金波),主扫,零售,1,1.0,1,0.0,1
河南,周口市,QRC000001742856,云云百货(*艳云),主扫,零售,81,185.0,1,0.0,79
河南,周口市,940411641316532,郸城县公共交通服务有限公司,被扫,公交地铁,64,128.0,20,16.0,44
河南,周口市,QRC000002989125,菜店(*桂甫),主扫,零售,52,10.0,52,5.0,52
河南,周口市,QRC000000772856,平价超市(*秋枝),主扫,零售,51,10.0,51,5.0,51
河南,周口市,QRC000000604345,小买部(*贺锋),主扫,零售,51,10.0,51,5.0,51
河南,周口市,QRC000002989049,香辣热干面(*会新),主扫,零售,51,10.0,51,5.0,51
河南,周口市,QRC000002991480,家常菜馆(*爱勤),主扫,零售,41,8.0,41,4.0,41
河南,周口市,QRC410100050150,中国人民银行太康支行(王建中),主扫,其他,35,0.0,0,0.0,35
河南,周口市,QRC410100049561,中国银行项城支行,主扫,餐饮,31,0.0,0,0.0,30
河南,周口市,QRC000000454424,水果店(*素云),主扫,零售,25,5.0,25,2.0,25
河南,周口市,886584042150007,顺丰速运有限公司,主扫,其他,23,1681.0,13,14.0,17
河南,周口市,QRC410100049661,周口华东商贸,主扫,其他,22,40.0,22,9.0,13
河南,周口市,898411654110606,项城市百润商贸有限公司,被扫,零售,20,9215.0,5,14.0,15
河南,周口市,QRC410100049708,商水建设银行,主扫,其他,18,0.0,0,0.0,18
河南,周口市,898411654110447,商水县亿家福商贸有限公司,被扫,零售,14,700.0,6,23.0,13
河南,周口市,898411654110596,淮阳县诚康商贸有限公司,被扫,零售,14,1988.0,5,26.0,13
河南,周口市,82350815399E59D,周口市川汇区春艳量贩交通路店,被扫,零售,13,149.0,3,1.0,10
河南,周口市,828000000245242,郸城县安奇乐易商贸有限公司,被扫,零售,12,359.0,6,70.0,11
河南,周口市,840509119010068,刘俊朋,主扫,零售,12,0.0,0,0.0,12
河南,周口市,QRC000001631327,中国移动(*艳红),主扫,零售,12,0.0,5,0.0,12
河南,周口市,QRC410100049562,中国农业银行扶沟县支行,主扫,餐饮,12,0.0,0,0.0,12
河南,周口市,QRC410100049753,商水农行营业部,主扫,其他,11,0.0,4,0.0,11
河南,周口市,QRC410100050148,中国邮储银行太康县老冢支行,主扫,其他,10,0.0,0,0.0,10
河南,周口市,850508059930082,淮阳县西城区天隆烟酒日杂部,主扫,其他,10,9800.0,1,0.0,2
河南,周口市,850411659939871,淮阳县西城区天隆烟酒日杂部,主扫,其他,9,8352.0,0,0.0,9
河南,周口市,QRC000000396185,娟娟,主扫,零售,9,0.0,0,0.0,9
河南,周口市,QRC410100021002,周口市百顺日杂百货批发零售,被扫,零售,9,8320.0,1,0.0,2
河南,周口市,QRC000001206100,邮储银行箕城北路支行,主扫,零售,8,0.0,0,0.0,8
河南,周口市,QRA5091549937QP,张文侠,主扫,餐饮,8,0.0,0,0.0,8
河南,周口市,AA1902230305349,韩曼茹,主扫,其他,8,10.0,0,0.0,7
河南,周口市,QRC000000259128,马大姐烧饼铺(*珂),主扫,零售,7,1.0,4,0.0,7
河南,周口市,QRC144087000144,郸城农信社城郊信用社,主扫,餐饮,7,0.0,0,0.0,7
河南,周口市,QRC000000672752,李(*卉),主扫,零售,7,0.0,0,0.0,7
河南,周口市,898411654110498,沈丘县万家乐商业有限公司,被扫,零售,7,1705.0,3,1.0,7
河南,周口市,850508055110107,周口和瑞汽车销售有限公司,主扫,其他,7,6916.0,1,0.0,3
河南,周口市,113413812041153,启恒文具店,主扫,其他,7,4990.0,0,0.0,4
河南,周口市,AA1812040159958,高理想,主扫,餐饮,6,0.0,0,0.0,6
河南,周口市,850411675359891,沈丘县车来车往汽车美容会所,主扫,其他,6,5778.0,0,0.0,3
河南,周口市,898411654110603,鹿邑县百姓商贸有限公司,被扫,零售,6,253.0,4,2.0,4
河南,周口市,850411655119679,河南帝一汽车销售有限公司,主扫,其他,6,5889.0,0,0.0,4
河南,周口市,85050805511000A,周口明星丰田汽车销售服务有限公司,主扫,其他,6,5623.0,0,0.0,2
河南,周口市,QRC000001603873,小颖颖(*颖颖),主扫,零售,6,0.0,1,0.0,6
河南,周口市,QRC000001037954,心语星愿(*旭),主扫,零售,6,0.0,1,0.0,6
河南,周口市,AA1637330641888,刘素真,主扫,餐饮,6,0.0,0,0.0,6
河南,周口市,QRC000000388318,周大福(*文文),主扫,零售,6,0.0,0,0.0,6
河南,周口市,QRC000000310575,果果铺子,主扫,零售,5,0.0,4,0.0,5
河南,周口市,QRC000000294275,毛庄支行,主扫,零售,5,10.0,5,0.0,5
河南,周口市,898411653110901,项城市世宏商贸有限公司,被扫,零售,5,746.0,0,0.0,5
河南,周口市,836508853110004,周口市酒佰万百货销售,被扫,零售,5,5000.0,1,1.0,1
河南,周口市,8494116565100PW,川汇区金红服饰,被扫,零售,5,5000.0,1,0.0,1
河南,周口市,QRC410100049921,小冰人,主扫,零售,5,10.0,5,4.0,3
河南,周口市,898411665130190,周口市德馨物业管理有限公司,被扫,其他,5,29.0,5,8.0,4
河南,周口市,850508055110104,周口顺铃汽车销售服务有限公司,主扫,其他,5,4999.0,0,0.0,3
河南,周口市,822297590013123,周口市高店超市,被扫,其他,5,161.0,4,6.0,3
河南,周口市,QRC410100021183,周口市鹿邑县鑫城珠宝店,被扫,零售,5,4867.0,0,0.0,1
河南,周口市,850411659779892,鹿邑县三草两木化妆品,主扫,零售,5,5000.0,0,0.0,1
河南,周口市,000000001190794,甲尔申皮鞋9分店,主扫,零售,5,2002.0,5,7.0,5
河南,周口市,QRC000000597242,郸城建行(*春花),主扫,零售,5,0.0,0,0.0,5
河南,周口市,898411654110304,鹿邑县佳美商贸有限公司,被扫,零售,5,156.0,2,23.0,4
河南,周口市,84941165977K005,郸城县俊华化妆品店,被扫,零售,5,3769.0,0,0.0,1
河南,周口市,QRC000000429368,中国银行沈丘支行,主扫,零售,4,499.0,1,498.0,4
河南,周口市,QRC000000276620,水果店(*慧),主扫,零售,4,0.0,4,0.0,4
河南,周口市,QRA509170112SB6,商户_韦佳佳,被扫,其他,4,9690.0,2,0.0,3
河南,周口市,890508157325574,周口市宏意家电有限公司,主扫,零售,4,3596.0,0,0.0,1
河南,周口市,836508456910000,周口市恩光服装加工销售,主扫,零售,4,3805.0,0,0.0,1
河南,周口市,QRC000003513661,烘焙店(*万里),主扫,零售,4,12.0,1,12.0,4
河南,周口市,840508920660298,庞方方,主扫,零售,4,0.0,4,0.0,4
河南,周口市,82350875499CUYO,郸城方远精品超市有限公司,被扫,餐饮,4,223.0,2,0.0,4
河南,周口市,84850J753110015,郸城县辰星商贸有限公司,主扫,零售,4,3723.0,0,0.0,1
河南,周口市,QRC410100017878,项城市光武福贵珠宝首饰店,被扫,零售,4,3900.0,2,0.0,2
河南,周口市,AA1812110180639,李明德,主扫,其他,4,1.0,4,0.0,4
河南,周口市,310411653310003,周口市西华县道遥镇好生活超市,被扫,零售,4,561.0,1,0.0,2
河南,周口市,84850J770110023,周口市郸城县沁园春大酒店,被扫,其他,4,3481.0,0,0.0,1
河南,周口市,QRC410100049652,周口支付结算,主扫,餐饮,4,6.0,4,3.0,3
河南,周口市,QRA50815411301B,川汇区华联鲜中州路科技市场店,被扫,零售,4,288.0,2,0.0,4
河南,周口市,QRC000003519754,花卉店(*战雷),主扫,零售,4,136.0,2,123.0,3
河南,周口市,QRC410100049884,太康农商银行南关支行,主扫,其他,4,0.0,0,0.0,4
河南,周口市,QRA509159994AC3,商户_于全全,被扫,零售,4,14341.0,0,0.0,3
河南,周口市,898411653110635,河南省万顺达广场商业有限公司,被扫,零售,4,1244.0,0,0.0,4
河南,周口市,84850J753110011,郸城县山林商贸有限公司,被扫,零售,4,2825.0,0,0.0,1
